core,400_perlbench,401_bzip2,403_gcc,410_bwaves,416_gamess,429_mcf,433_milc,434_zeusmp,435_gromacs,436_cactusADM,437_leslie3d,444_namd,445_gobmk,447_dealII,450_soplex,454_calculix,456_hmmer,458_sjeng,459_GemsFDTD,462_libquantum,464_h264ref,465_tonto,470_lbm,471_omnetpp,473_astar,483_xalancbmk
2328,7.11990506812e-10,5.72818844187e-10,7.36656868331e-10,6.57468601434e-10,6.1645340521e-10,2.07654716877e-09,8.39823676609e-10,5.95720511806e-10,6.69007107195e-10,7.46950744924e-10,8.68634258323e-10,5.49315844662e-10,7.27208234136e-10,5.8016549863e-10,9.72859586872e-10,5.31243035166e-10,5.94314320409e-10,6.27013878811e-10,8.9503020053e-10,8.99080271308e-10,6.58401770085e-10,6.33680883864e-10,1.09118919958e-09,5.191457434e-10,7.22733387484e-10,7.11737130802e-10
2329,7.05313309573e-10,5.78286380156e-10,7.42376172922e-10,6.65293158696e-10,6.22398984602e-10,2.11295226606e-09,8.52246888123e-10,6.04604347558e-10,6.74762823098e-10,7.52041915457e-10,8.79809122424e-10,5.55457410454e-10,7.3396283958e-10,5.85320453369e-10,9.87753402598e-10,5.36193131527e-10,6.00034899349e-10,6.35456531098e-10,8.91646641377e-10,9.14607297536e-10,6.6415686068e-10,6.37118119721e-10,1.10995803428e-09,5.21514470215e-10,7.30529468802e-10,7.06428416179e-10
2330,7.14504241099e-10,5.86960763332e-10,7.59015894501e-10,6.78018592358e-10,6.33182893191e-10,2.17967417458e-09,8.71794382755e-10,6.16514792843e-10,6.86471905415e-10,7.62677388056e-10,8.98614410162e-10,5.64852566719e-10,7.48924107633e-10,5.94949599832e-10,1.01168119377e-09,5.44038489207e-10,6.08823596574e-10,6.48870371646e-10,9.09312696188e-10,9.3843673613e-10,6.74507724511e-10,6.47121475379e-10,1.13909497255e-09,5.31497131845e-10,7.45638356536e-10,6.99946953275e-10
2331,7.4490853029e-10,6.05824215845e-10,7.9653865058e-10,7.05151081192e-10,6.56049801927e-10,2.33598444524e-09,9.13084616226e-10,6.42734413895e-10,7.11937988101e-10,7.86312439801e-10,9.4011373865e-10,5.84669785958e-10,7.84484330257e-10,6.15629142849e-10,1.06589432227e-09,5.60531832625e-10,6.27294801691e-10,6.77295928763e-10,9.54383103286e-10,9.88435118113e-10,6.96728425281e-10,6.70201160293e-10,1.2022444481e-09,5.53335915273e-10,7.78155059641e-10,7.07317989437e-10
2332,7.15304604414e-10,5.78164451151e-10,7.42219779971e-10,6.62460411774e-10,6.20436541761e-10,2.07773353538e-09,8.45342194619e-10,5.86166792188e-10,6.73220470738e-10,7.54411149733e-10,8.7317021947e-10,5.54572689949e-10,7.31869282829e-10,5.84071514137e-10,9.78533747555e-10,5.34163453195e-10,6.00682057264e-10,6.31263831268e-10,9.01968958441e-10,9.05164347951e-10,6.6031972721e-10,6.38060455432e-10,1.09489746451e-09,5.22064885085e-10,7.26210916688e-10,7.15634473791e-10
2333,7.08585114077e-10,5.83560870686e-10,7.47823529402e-10,6.70276252232e-10,6.26232673481e-10,2.11196773592e-09,8.57764296303e-10,5.93252033536e-10,6.78744175655e-10,7.59498999737e-10,8.83820269382e-10,5.60713671004e-10,7.38433890855e-10,5.88629290301e-10,9.93107062025e-10,5.39096157433e-10,6.06209025772e-10,6.39606406457e-10,8.98426878223e-10,9.20690678153e-10,6.65443517988e-10,6.41427144808e-10,1.11358719502e-09,5.24472806146e-10,7.33651457146e-10,7.0997160285e-10
2334,7.17523329234e-10,5.92181172459e-10,7.64390103936e-10,6.82994074255e-10,6.36881902209e-10,2.17712047143e-09,8.77311911988e-10,6.03891671349e-10,6.9030706132e-10,7.70133674058e-10,9.0247568635e-10,5.7010821416e-10,7.53289490626e-10,5.97809536087e-10,1.01682272252e-09,5.46924478709e-10,6.14840198718e-10,6.52952156003e-10,9.16038034029e-10,9.44520908461e-10,6.75319609461e-10,6.51326890564e-10,1.14259463898e-09,5.34408691815e-10,7.48551016247e-10,7.03284050764e-10
2335,7.47345376902e-10,6.10926803458e-10,8.01794358497e-10,7.10122420347e-10,6.59414333584e-10,2.33158151462e-09,9.18601338626e-10,6.26924117725e-10,7.15426100127e-10,7.93683951918e-10,9.43394807468e-10,5.89925425523e-10,7.88636757836e-10,6.17401161515e-10,1.07072246972e-09,5.6338350495e-10,6.32913245045e-10,6.81237361623e-10,9.61025972377e-10,9.94518492237e-10,6.96368883697e-10,6.7414695618e-10,1.20538142377e-09,5.56148901136e-10,7.8064836793e-10,7.10198143429e-10
2336,6.75099580971e-10,5.81098017538e-10,6.90705962693e-10,6.67782607904e-10,5.98397215019e-10,2.0924105858e-09,8.47990917977e-10,6.03546872353e-10,6.77866329501e-10,7.5558715384e-10,8.76151958695e-10,5.36988469796e-10,6.56325595863e-10,5.88990427608e-10,9.83018195519e-10,5.3573889146e-10,6.00308988963e-10,6.11091651101e-10,9.0297130833e-10,9.06489280423e-10,6.6076648947e-10,6.27508446502e-10,1.09910112071e-09,5.13639439075e-10,7.32091343916e-10,6.95683068572e-10
2337,6.60319713106e-10,5.86565036652e-10,6.93125845719e-10,6.7554974524e-10,6.02339162044e-10,2.12878034773e-09,8.60414276212e-10,6.12428070384e-10,6.83587871019e-10,7.60673251142e-10,8.87322598293e-10,5.42175068709e-10,6.57581011109e-10,5.93942704228e-10,9.97903780978e-10,5.40624456017e-10,6.06021019778e-10,6.17676108064e-10,8.99527223949e-10,9.22017297887e-10,6.6595470773e-10,6.2825270108e-10,1.11787002979e-09,5.13586837064e-10,7.39885833145e-10,6.87501220158e-10
2338,6.65066224638e-10,5.95233475452e-10,7.06708932615e-10,6.88222700244e-10,6.11693559403e-10,2.19547899987e-09,8.7996164676e-10,6.2434034895e-10,6.95283827195e-10,7.71303293087e-10,9.06125483506e-10,5.50324189116e-10,6.67712919699e-10,6.03506412259e-10,1.0218232532e-09,5.48414871253e-10,6.14810839547e-10,6.29419721284e-10,9.17180680299e-10,9.45846690903e-10,6.75860038055e-10,6.36827573923e-10,1.1470040125e-09,5.22273556626e-10,7.54990754531e-10,6.78930488031e-10
2339,6.88941543641e-10,6.14099144787e-10,7.37805261993e-10,7.15259036261e-10,6.31512678123e-10,2.35178508612e-09,9.21251373709e-10,6.50559451872e-10,7.20725543439e-10,7.94938240596e-10,9.47624941028e-10,5.67463828096e-10,6.94038119656e-10,6.24050304452e-10,1.07602743393e-09,5.64806885579e-10,6.33263685727e-10,6.54701723623e-10,9.62250949588e-10,9.95845110556e-10,6.97393898221e-10,6.57831906877e-10,1.21015275906e-09,5.41927334461e-10,7.87507810101e-10,6.82696189006e-10
2340,6.77462758172e-10,5.86440870903e-10,6.95955255445e-10,6.72764414214e-10,6.02159887574e-10,2.09357321801e-09,8.53510813378e-10,5.93990974834e-10,6.8207646145e-10,7.63048933261e-10,8.80688270244e-10,5.42137798242e-10,6.60395043335e-10,5.92890604678e-10,9.88692086694e-10,5.38654430334e-10,6.06677665062e-10,6.15188383279e-10,9.09909950237e-10,9.12573357067e-10,6.62663608954e-10,6.31690491732e-10,1.1028111857e-09,5.16380529822e-10,7.35562789882e-10,6.99313328963e-10
2341,6.62932080788e-10,5.91836318309e-10,6.98298105428e-10,6.80528698705e-10,6.06018073083e-10,2.12776751418e-09,8.65931684392e-10,6.01074929867e-10,6.87567687785e-10,7.68129028799e-10,8.91332892815e-10,5.47320329286e-10,6.61641760327e-10,5.97244107329e-10,1.00325634121e-09,5.4352132054e-10,6.12198825198e-10,6.21701393293e-10,9.06306706367e-10,9.28100678505e-10,6.67198817154e-10,6.32459823792e-10,1.12149923484e-09,5.16426949548e-10,7.43000532941e-10,6.90773730563e-10
2342,6.67422127197e-10,6.00457056194e-10,7.11803221696e-10,6.93193966664e-10,6.15237259318e-10,2.19289521273e-09,8.85478488108e-10,6.11713961849e-10,6.99111222408e-10,7.78763498904e-10,9.09985745136e-10,5.55474436881e-10,6.71687609411e-10,6.06357735495e-10,1.0269623508e-09,5.51297618288e-10,6.20823888018e-10,6.33379734623e-10,9.23905172607e-10,9.51930034102e-10,6.76627214463e-10,6.40932541924e-10,1.15050376723e-09,5.25075229709e-10,7.57898862537e-10,6.81987552314e-10
2343,6.9068001421e-10,6.19201593639e-10,7.42768596292e-10,7.20225566906e-10,6.34715623463e-10,2.34735367486e-09,9.26768096109e-10,6.34746523304e-10,7.24209691421e-10,8.02309633573e-10,9.50906027463e-10,5.7261406791e-10,6.97797031717e-10,6.2581950725e-10,1.08085476746e-09,5.67652740442e-10,6.38881498725e-10,6.58521809668e-10,9.68892921845e-10,1.00192848468e-09,6.96990853161e-10,6.61674519616e-10,1.21328966375e-09,5.44635044545e-10,7.89992116307e-10,6.85265601414e-10
2344,6.59989711583e-10,5.82765173602e-10,6.5316011639e-10,6.70083001358e-10,5.96277609346e-10,2.10094059958e-09,8.50652037856e-10,6.0525527727e-10,6.79903586331e-10,7.57520635732e-10,8.78721110602e-10,5.38950566232e-10,6.48200328743e-10,5.90811511512e-10,9.86571770061e-10,5.36831188687e-10,6.01710806864e-10,6.12697848314e-10,9.05706602909e-10,9.0946416009e-10,6.6211090612e-10,6.24718376686e-10,1.1025883561e-09,5.12587733971e-10,7.34486531871e-10,6.78816219395e-10
2345,6.36199468211e-10,5.88230380043e-10,6.49056365435e-10,6.77849829373e-10,5.98769535421e-10,2.13725132139e-09,8.6307320178e-10,6.14138229693e-10,6.8561137787e-10,7.62593789864e-10,8.89883795727e-10,5.44133462929e-10,6.47128354116e-10,5.95695462675e-10,1.0014440854e-09,5.41701262041e-10,6.07418492327e-10,6.19137718734e-10,9.02167682349e-10,9.24991413504e-10,6.67050138515e-10,6.23307591603e-10,1.12135234494e-09,5.10859585381e-10,7.42265375912e-10,6.65384346652e-10
2346,6.36187718639e-10,5.96897926086e-10,6.59529516354e-10,6.90521047837e-10,6.07790229301e-10,2.20391532512e-09,8.82620324043e-10,6.26046959896e-10,6.97307155509e-10,7.73222573037e-10,9.08684208205e-10,5.52283231896e-10,6.5522462027e-10,6.05254780178e-10,1.02534966431e-09,5.49478800262e-10,6.16207930684e-10,6.30782747439e-10,9.19802885117e-10,9.48821617358e-10,6.76849506281e-10,6.30348940868e-10,1.15048395024e-09,5.18642705618e-10,7.57373350261e-10,6.53372660796e-10
2347,6.55672793074e-10,6.15759200919e-10,6.8536931613e-10,7.17555723471e-10,6.27045225916e-10,2.36021125189e-09,9.23908974427e-10,6.52265596803e-10,7.22748325774e-10,7.96854416115e-10,9.50183954152e-10,5.69421297388e-10,6.79549509207e-10,6.25790813183e-10,1.07954081873e-09,5.65849093332e-10,6.34657693525e-10,6.55951131435e-10,9.64871055342e-10,9.98818393861e-10,6.98242545235e-10,6.49980840968e-10,1.21363006648e-09,5.37563279295e-10,7.89888837657e-10,6.5089169598e-10
2348,6.61985563295e-10,5.88109665528e-10,6.58067695076e-10,6.75068897443e-10,5.99988582219e-10,2.10206149338e-09,8.56171933257e-10,5.95697383757e-10,6.84111261614e-10,7.64981315126e-10,8.8325615298e-10,5.44099262916e-10,6.52076474839e-10,5.94710085966e-10,9.92243583436e-10,5.39740691539e-10,6.08075765052e-10,6.16787597479e-10,9.12644208499e-10,9.15547407615e-10,6.64008586098e-10,6.28783486012e-10,1.10629589819e-09,5.15308784732e-10,7.37944288904e-10,6.8223520706e-10
2349,6.38326980976e-10,5.93503590881e-10,6.53960282014e-10,6.82824160191e-10,6.02416074282e-10,2.13619321993e-09,8.68590609961e-10,6.0277676899e-10,6.89588752531e-10,7.70049276787e-10,8.9389287964e-10,5.49281265186e-10,6.5108303465e-10,5.9899738858e-10,1.00679363862e-09,5.44592000307e-10,6.13596238325e-10,6.23156545293e-10,9.08946676856e-10,9.31074794121e-10,6.68283993776e-10,6.27459149005e-10,1.12498156949e-09,5.13657555013e-10,7.45365720098e-10,6.68380180308e-10
2350,6.38023483569e-10,6.02120204739e-10,6.64385414407e-10,6.95492252817e-10,6.11295607981e-10,2.20128544411e-09,8.88137853277e-10,6.13419542295e-10,7.0113207491e-10,7.80682756512e-10,9.12544568431e-10,5.57433093337e-10,6.59119015275e-10,6.08107251479e-10,1.03048625038e-09,5.52355308732e-10,6.22220877477e-10,6.34746249134e-10,9.26526867618e-10,9.54904960557e-10,6.77606605464e-10,6.34395242895e-10,1.15398374383e-09,5.21416830287e-10,7.60266954722e-10,6.56099313715e-10
2351,6.56859223391e-10,6.20860335389e-10,6.90089902432e-10,7.22522188259e-10,6.3021191325e-10,2.35573467622e-09,9.29425696827e-10,6.36451776735e-10,7.26229987676e-10,8.04225782625e-10,9.53464587325e-10,5.74571150878e-10,6.83235708797e-10,6.27554667466e-10,1.08436464057e-09,5.68688163273e-10,6.402753691e-10,6.59766140092e-10,9.71512501767e-10,1.00490259712e-09,6.97830317487e-10,6.53766288619e-10,1.21676693997e-09,5.4024314133e-10,7.92358629202e-10,6.53058172917e-10
2352,4.72730529056e-10,3.80000983199e-10,4.89265934374e-10,4.42890308493e-10,4.07516911413e-10,1.41762078129e-09,5.79844733221e-10,4.11938661245e-10,4.59053092339e-10,5.05639128245e-10,5.98986131652e-10,3.53778554421e-10,4.81893073803e-10,3.82269402983e-10,6.62715646208e-10,3.43814194248e-10,3.93911152575e-10,4.14426467052e-10,6.23994518506e-10,6.30064686744e-10,4.32908494846e-10,4.20770758685e-10,7.31052526349e-10,3.3849176363e-10,4.8995243753e-10,4.76100862074e-10
2353,4.66030443912e-10,3.8257722116e-10,4.92155243972e-10,4.4748238496e-10,4.1055976414e-10,1.44162957913e-09,5.87807484173e-10,4.17518107071e-10,4.60920964241e-10,5.08563115319e-10,6.06153834386e-10,3.56817791321e-10,4.8544660922e-10,3.8379429112e-10,6.72053334285e-10,3.46063001917e-10,3.96853207552e-10,4.19199352125e-10,6.20588047077e-10,6.40348794912e-10,4.35572653034e-10,4.22119394175e-10,7.43363339711e-10,3.38863914625e-10,4.94403564045e-10,4.71452600789e-10
2354,4.70270672634e-10,3.86957703168e-10,5.01952484039e-10,4.54942611624e-10,4.16383194749e-10,1.48580182049e-09,6.00352033589e-10,4.24885532466e-10,4.67705176175e-10,5.14754609902e-10,6.18253499411e-10,3.6143014077e-10,4.9399825769e-10,3.88361386236e-10,6.87058706716e-10,3.49645256667e-10,4.01387139588e-10,4.26818137249e-10,6.31901046806e-10,6.56147753649e-10,4.40828086258e-10,4.27385203597e-10,7.60986705526e-10,3.44063834792e-10,5.03521232288e-10,4.65262269959e-10
2355,4.87371996973e-10,3.96738847258e-10,5.242814303e-10,4.70876146106e-10,4.28767339575e-10,1.58942249516e-09,6.26882984328e-10,4.41127999687e-10,4.82874198094e-10,5.28474485388e-10,6.44931907973e-10,3.71176758293e-10,5.14857896228e-10,3.99101855856e-10,7.21217505885e-10,3.57187746026e-10,4.10916478442e-10,4.42988904311e-10,6.61372923856e-10,6.89301400951e-10,4.52227733225e-10,4.39895420601e-10,8.00380019355e-10,3.55609641681e-10,5.23283460338e-10,4.66489779418e-10
2356,4.7450513505e-10,3.83420764021e-10,4.92820696311e-10,4.46108780409e-10,4.09983872367e-10,1.41824043163e-09,5.83473969854e-10,4.05327524553e-10,4.61610739857e-10,5.10492197246e-10,6.01724006994e-10,3.57107200332e-10,4.8482660107e-10,3.84714771726e-10,6.66401128847e-10,3.45586752636e-10,3.98170031677e-10,4.17099792409e-10,6.28569061431e-10,6.34111689963e-10,4.33685017058e-10,4.23524703717e-10,7.33319111828e-10,3.40242654158e-10,4.91905636502e-10,4.78233236881e-10
2357,4.67610973258e-10,3.85939016871e-10,4.9562803058e-10,4.50693584177e-10,4.12912866685e-10,1.4407559319e-09,5.9143524907e-10,4.09741971465e-10,4.63259616502e-10,5.1341668639e-10,6.08409883806e-10,3.60145893627e-10,4.88247606775e-10,3.85825340697e-10,6.75518907527e-10,3.47820984519e-10,4.00870022923e-10,4.21799901251e-10,6.25046360953e-10,6.44395740887e-10,4.35881521166e-10,4.24782145148e-10,7.451659545e-10,3.40560342022e-10,4.96078389539e-10,4.73193407833e-10
2358,4.71627970992e-10,3.90280691202e-10,5.05370562695e-10,4.58150140543e-10,4.18639326481e-10,1.48385206523e-09,6.03979690431e-10,4.16327667542e-10,4.69912058913e-10,5.19606606412e-10,6.20365015731e-10,3.64758898171e-10,4.96729275538e-10,3.90091162789e-10,6.90375222877e-10,3.51392730434e-10,4.05255378485e-10,4.29372859715e-10,6.36318070814e-10,6.60194637792e-10,4.40796609908e-10,4.29967367451e-10,7.63198110277e-10,3.45697213813e-10,5.05041147439e-10,4.66828101355e-10
2359,4.88288822546e-10,3.9997819867e-10,5.27620044202e-10,4.74080013137e-10,4.30794493688e-10,1.58623177822e-09,6.30510123139e-10,4.30432604483e-10,4.8482366018e-10,5.33265016584e-10,6.46636260674e-10,3.74505351177e-10,5.17440311566e-10,4.00102728837e-10,7.24322721276e-10,3.58910967485e-10,4.145064061e-10,4.45448079377e-10,6.65733972208e-10,6.93347176421e-10,4.51411148914e-10,4.42296656463e-10,8.02338077185e-10,3.57164181219e-10,5.24491047874e-10,4.67692474985e-10
2360,4.50232954428e-10,3.85433270148e-10,4.59702245812e-10,4.49791803039e-10,3.96563245843e-10,1.42817525112e-09,5.85257412201e-10,4.17115498765e-10,4.64922373201e-10,5.11328937913e-10,6.03962480253e-10,3.4552937943e-10,4.3553701641e-10,3.88099468866e-10,6.69439432146e-10,3.46720116994e-10,3.97817499349e-10,4.04210726564e-10,6.29273403255e-10,6.3499850102e-10,4.34664536088e-10,4.1741630658e-10,7.36245275072e-10,3.35285166464e-10,4.96131109348e-10,4.65853072077e-10
2361,4.38144241319e-10,3.88008899481e-10,4.60433666895e-10,4.543531897e-10,3.98319818473e-10,1.45216358807e-09,5.93220192462e-10,4.2269593176e-10,4.66765734326e-10,5.14250290206e-10,6.11128637993e-10,3.47939843626e-10,4.35447491814e-10,3.89501794465e-10,6.78771310862e-10,3.48927202623e-10,4.00754017221e-10,4.07765100634e-10,6.25824276787e-10,6.45283089182e-10,4.3698438842e-10,4.17045745393e-10,7.48556788692e-10,3.34087662377e-10,5.00578973549e-10,4.59304458858e-10
2362,4.39469647929e-10,3.92389218819e-10,4.68261768641e-10,4.61786122133e-10,4.03249822531e-10,1.49631873617e-09,6.05764370404e-10,4.30062558976e-10,4.73541276279e-10,5.20439803138e-10,6.23228901532e-10,3.51733252272e-10,4.40840582623e-10,3.94025835614e-10,6.93770432269e-10,3.52473391174e-10,4.05285742943e-10,4.14299410421e-10,6.37128548191e-10,6.6108197253e-10,4.41968142571e-10,4.21392621807e-10,7.6617681987e-10,3.38464203924e-10,5.09697005324e-10,4.51759103588e-10
2363,4.52383921277e-10,4.02167012505e-10,4.86452377018e-10,4.77661536427e-10,4.13725785349e-10,1.59993362047e-09,6.3229631458e-10,4.46304173895e-10,4.88694505133e-10,5.34158563768e-10,6.4990952745e-10,3.59720588943e-10,4.55687034674e-10,4.04682548309e-10,7.27921888408e-10,3.59950245637e-10,4.14808221689e-10,4.28441444904e-10,6.66597020936e-10,6.9423505893e-10,4.52956351533e-10,4.32566577639e-10,8.05567739981e-10,3.48625459812e-10,5.2945554615e-10,4.5065572954e-10
2364,4.51329310012e-10,3.88854226863e-10,4.63052585895e-10,4.53009853566e-10,3.98860594616e-10,1.4287780218e-09,5.88887975471e-10,4.10501999413e-10,4.67476734685e-10,5.16181533485e-10,6.06707010491e-10,3.48788044196e-10,4.38085793184e-10,3.90538294518e-10,6.73123577024e-10,3.48487062709e-10,4.0207647936e-10,4.0677783205e-10,6.33845440247e-10,6.39044954449e-10,4.35384893548e-10,4.2003493935e-10,7.38511336172e-10,3.36913441667e-10,4.98078198859e-10,4.67774056067e-10
2365,4.39128472544e-10,3.91369643612e-10,4.63717589659e-10,4.57562438871e-10,4.00537648908e-10,1.45126963637e-09,5.96848399177e-10,4.14915648995e-10,4.69104605053e-10,5.19102428067e-10,6.13384916402e-10,3.51199040475e-10,4.37983620588e-10,3.91525305627e-10,6.82236027314e-10,3.50680261158e-10,4.04770002729e-10,4.10273899099e-10,6.30284208615e-10,6.49329485375e-10,4.37219182536e-10,4.19628350213e-10,7.50358555834e-10,3.35693063451e-10,5.02245849709e-10,4.60810629202e-10
2366,4.40212475424e-10,3.95710724838e-10,4.71485076125e-10,4.64991258888e-10,4.05371615706e-10,1.49434727928e-09,6.09391143959e-10,4.21501270549e-10,4.75745727736e-10,5.25290923297e-10,6.25341045508e-10,3.54992271331e-10,4.43313864344e-10,3.95748597445e-10,6.97084477802e-10,3.54216734349e-10,4.09152157123e-10,4.16762828022e-10,6.41546596646e-10,6.65128306898e-10,4.41857878066e-10,4.23893961988e-10,7.68387746943e-10,3.40008859139e-10,5.11208100847e-10,4.53069823687e-10
2367,4.52647060072e-10,4.05406751739e-10,4.89586265979e-10,4.80865842105e-10,4.15611862156e-10,1.59672563692e-09,6.3592124549e-10,4.35608259897e-10,4.90641826599e-10,5.38948665043e-10,6.51607134607e-10,3.6297973574e-10,4.58011594151e-10,4.05674216763e-10,7.31026251591e-10,3.61669609529e-10,4.18396615091e-10,4.30803404388e-10,6.70959949514e-10,6.98281384173e-10,4.52050699097e-10,4.34883497705e-10,8.07526959111e-10,3.50088146259e-10,5.30658172505e-10,4.515789087e-10
2368,4.40855274706e-10,3.86416052073e-10,4.35518705256e-10,4.51219024602e-10,3.95220373212e-10,1.43383100755e-09,5.8698248252e-10,4.18194015526e-10,4.66209612115e-10,5.12511872064e-10,6.05622275897e-10,3.46666390637e-10,4.30266404175e-10,3.89171186547e-10,6.71733913514e-10,3.47309000066e-10,3.9861277567e-10,4.05170515135e-10,6.31076804924e-10,6.36972796436e-10,4.35411403517e-10,4.15793954086e-10,7.38443092747e-10,3.34463691405e-10,4.9763233744e-10,4.55110948608e-10
2369,4.23257704468e-10,3.88987708768e-10,4.31984280212e-10,4.55777615371e-10,3.96101459449e-10,1.45778015385e-09,5.94943723197e-10,4.23771570349e-10,4.68038154831e-10,5.15427590958e-10,6.12782005714e-10,3.49076480319e-10,4.28655518344e-10,3.90530193391e-10,6.81056156841e-10,3.49505593721e-10,4.01547524248e-10,4.08628272033e-10,6.2756005352e-10,6.47257356673e-10,4.3758501493e-10,4.14135129112e-10,7.50754902748e-10,3.32170956674e-10,5.02072156069e-10,4.45229225956e-10
2370,4.21621415752e-10,3.93365255046e-10,4.37804880638e-10,4.6320884402e-10,4.00824252184e-10,1.50191077167e-09,6.07487220335e-10,4.31139962198e-10,4.74810885849e-10,5.21615897522e-10,6.24879167218e-10,3.52868932196e-10,4.32717145935e-10,3.95050115809e-10,6.96044154139e-10,3.53047272088e-10,4.06078686195e-10,4.15103342653e-10,6.38846168559e-10,6.63056209855e-10,4.42504327056e-10,4.17529813149e-10,7.68369677317e-10,3.35968935647e-10,5.11187537568e-10,4.35495850275e-10
2371,4.31783630468e-10,4.0314251619e-10,4.52613826543e-10,4.79086159838e-10,4.10953643835e-10,1.60552079606e-09,6.34015385847e-10,4.47381444376e-10,4.89962422902e-10,5.35333033122e-10,6.51560671854e-10,3.60855417856e-10,4.46270188465e-10,4.05698872467e-10,7.30185853614e-10,3.60513989039e-10,4.15600037921e-10,4.29167945034e-10,6.6831813646e-10,6.96208742031e-10,4.53405637222e-10,4.27859281678e-10,8.0775879999e-10,3.45651362622e-10,5.30948584152e-10,4.30378614456e-10
